id_subsistema_terminalde;nom_subsistema_terminalde;id_subsistema_terminalpara;nom_subsistema_terminalpara;id_estado_terminalde;nom_estado_de;id_estado_terminalpara;nom_estado_para;nom_subestacao_de;nom_subestacao_para;val_niveltensao_kv;nom_tipoderede;nom_tipolinha;nom_agenteproprietario;nom_linhadetransmissao;dat_entradaoperacao;dat_desativacao;val_comprimento
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ASSIS;CHAVANTES;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV ASSIS                / CHAVANTES            C 1  SP;1990-12-31;2017-02-25;85.8
SE;SUDESTE;S;SUL;SP;SAO PAULO;PR;PARANA;ASSIS;LONDRINA COT;230.0;BASICA;LINHA DE TRANSMISSÃO;CGT ELETROSUL;LT  230 kV ASSIS                / LONDRINA COT         C 1  SP/PR;1990-12-31;;115.6
SE;SUDESTE;S;SUL;SP;SAO PAULO;PR;PARANA;ASSIS;LONDRINA COT;230.0;BASICA;LINHA DE TRANSMISSÃO;CGT ELETROSUL;LT  230 kV ASSIS                / LONDRINA COT         C 2  SP/PR;2020-12-14;;117.54
SE;SUDESTE;S;SUL;SP;SAO PAULO;PR;PARANA;ASSIS;MARINGA;230.0;BASICA;LINHA DE TRANSMISSÃO;ELETROSUL;LT  230 kV ASSIS                / MARINGA              C 1  SP/PR;1990-12-31;2005-05-24;191.1
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ASSIS;PAR.PAULISTA2;230.0;BASICA;LINHA DE TRANSMISSÃO;COPEL-GT;LT  230 kV ASSIS                / PAR.PAULISTA2        C 1  SP;2016-01-24;;41.577
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ASSIS;PAR.PAULISTA2;230.0;BASICA;LINHA DE TRANSMISSÃO;COPEL-GT;LT  230 kV ASSIS                / PAR.PAULISTA2        C 2  SP;2016-01-24;;41.577
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ASSIS;SALTO GRANDE;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV ASSIS                / SALTO GRANDE         C 1  SP;2017-02-25;2019-09-07;61.7
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;AVARE NOVA;BOTUCATU;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV AVARE NOVA           / BOTUCATU             C 1  SP;2003-11-30;;52.55
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;B. SANTISTA;CARBOCLORO;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV B. SANTISTA          / CARBOCLORO           C 1  SP;2004-11-23;;1.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;B. SANTISTA;PBR CUBATAO;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV B. SANTISTA          / PBR CUBATAO          C 1  SP;2009-08-01;;0.05
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;BOTUCATU;CAPAO BONITO;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV BOTUCATU             / CAPAO BONITO         C 1  SP;1990-12-31;;118.3
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;BOTUCATU;CERQUILHO III;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV BOTUCATU             / CERQUILHO III        C 1  SP;2014-07-28;;73.4
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;BOTUCATU;EDGARD SOUZA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV BOTUCATU             / EDGARD SOUZA         C 1  SP;1990-12-31;2012-02-23;169.8
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;BOTUCATU;TOYOTA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV BOTUCATU             / TOYOTA               C 1  SP;2012-02-23;2014-07-28;146.9
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CABREUVA;EDGARD SOUZA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CABREUVA             / EDGARD SOUZA         C 2  SP;1990-12-31;;32.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CABREUVA;EDGARD SOUZA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CABREUVA             / EDGARD SOUZA         C 3  SP;1990-12-31;;32.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CABREUVA;EDGARD SOUZA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CABREUVA             / EDGARD SOUZA         C 4  SP;1990-12-31;;32.4
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CABREUVA;EDGARD SOUZA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CABREUVA             / EDGARD SOUZA         C 5  SP;1990-12-31;;32.461
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CARBOCLORO;H.BORDEN SUB;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CARBOCLORO           / H.BORDEN SUB         C 1  SP;2004-12-24;;4.7
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CENTRO-CTT;CENTRO-CTR;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CENTRO-CTT           / CENTRO-CTR           C 1  SP;1990-12-31;;9.75
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CENTRO-CTT;CENTRO-CTR;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CENTRO-CTT           / CENTRO-CTR           C 2  SP;1990-12-31;;9.75
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CERQUILHO III;TOYOTA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CERQUILHO III        / TOYOTA               C 1  SP;2014-07-28;;74.3
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CHAVANTES;BOTUCATU;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CHAVANTES            / BOTUCATU             C 3  SP;1990-12-31;;136.9
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CHAVANTES;BOTUCATU;230.0;BASICA;LINHA DE TRANSMISSÃO;IE SERRA DO JAPI;LT  230 kV CHAVANTES            / BOTUCATU             C 4  SP;2004-11-19;;137.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CHAVANTES;JURUMIRIM;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CHAVANTES            / JURUMIRIM            C 1  SP;1985-01-01;2002-08-30;57.78
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CHAVANTES;PIRAJU;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CHAVANTES            / PIRAJU               C 1  SP;2002-08-05;;38.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;CHAVANTES;SALTO GRANDE;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV CHAVANTES            / SALTO GRANDE         C 1  SP;2017-02-25;;44.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;EDGARD SOUZA;PIRITUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV EDGARD SOUZA         / PIRITUBA             C 1  SP;1990-12-31;;20.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;EDGARD SOUZA;PIRITUBA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV EDGARD SOUZA         / PIRITUBA             C 2  SP;1990-12-31;;20.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;EDGARD SOUZA;TOYOTA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV EDGARD SOUZA         / TOYOTA               C 1  SP;2012-02-23;;66.3
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;GV DO BRASIL;TAUBATE;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV GV DO BRASIL         / TAUBATE              C 1  SP;2015-03-17;;25.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;H.BORDEN EXT;H.BORDEN SUB;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;EMAE;LT  230 kV H.BORDEN EXT         / H.BORDEN SUB         C 1  SP;1990-12-31;;0.72
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;H.BORDEN SUB;B. SANTISTA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV H.BORDEN SUB         / B. SANTISTA          C 6  SP;1990-12-31;2004-11-23;6.318
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;H.BORDEN SUB;B. SANTISTA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV H.BORDEN SUB         / B. SANTISTA          C 7  SP;1990-12-31;2009-08-01;6.318
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;H.BORDEN SUB;PBR CUBATAO;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV H.BORDEN SUB         / PBR CUBATAO          C 1  SP;2009-08-04;;5.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;H.BORDEN SUB;PIRATININGA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV H.BORDEN SUB         / PIRATININGA          C 1  SP;1990-12-31;;33.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ITAPETI;MOGI;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV ITAPETI              / MOGI                 C 1  SP;1990-12-31;;5.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ITAPETI;MOGI CRUZES;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV ITAPETI              / MOGI CRUZES          C 3  SP;2012-08-23;;5.2
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;ITAPETI;S.JOSE CAMPOS;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV ITAPETI              / S.JOSE CAMPOS        C 1  SP;2012-08-22;;50.5
SE;SUDESTE;S;SUL;SP;SAO PAULO;PR;PARANA;ITARARE II;JAGUARIAIVA;230.0;BASICA;LINHA DE TRANSMISSÃO;EVOLTZ V;LT  230 kV ITARARE II           / JAGUARIAIVA          C 1  SP/PR;2010-11-30;;44.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;JURUMIRIM;AVARE NOVA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV JURUMIRIM            / AVARE NOVA           C 1  SP;2003-11-30;;35.8
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;JURUMIRIM;BOTUCATU;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV JURUMIRIM            / BOTUCATU             C 1  SP;1990-12-31;2003-11-30;88.06
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;JURUMIRIM;PIRAJU;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV JURUMIRIM            / PIRAJU               C 1  SP;2002-08-05;;19.7
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;LORENA;SANTA CABECA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV LORENA               / SANTA CABECA         C 1  SP;2021-07-26;;20.8
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;LORENA;SANTA CABECA;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV LORENA               / SANTA CABECA         C 2  SP;2021-07-21;;20.8
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;MOGI;MOGI CRUZES;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV MOGI                 / MOGI CRUZES          C 1  SP;1990-12-31;;5.699
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;MS;MATO GROSSO DO SUL;N.P.PRIMAVERA;DOURADOS;230.0;BASICA;LINHA DE TRANSMISSÃO;PORTO PRIMAVERA;LT  230 kV N.P.PRIMAVERA        / DOURADOS             C 1  SP/MS;2006-10-17;2011-01-28;213.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;MS;MATO GROSSO DO SUL;N.P.PRIMAVERA;IMBIRUSSU;230.0;BASICA;LINHA DE TRANSMISSÃO;PORTO PRIMAVERA;LT  230 kV N.P.PRIMAVERA        / IMBIRUSSU            C 1  SP/MS;2006-10-17;2010-11-16;293.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;MS;MATO GROSSO DO SUL;N.P.PRIMAVERA;RIO BRILHANTE;230.0;BASICA;LINHA DE TRANSMISSÃO;PORTO PRIMAVERA;LT  230 kV N.P.PRIMAVERA        / RIO BRILHANTE        C 1  SP/MS;2010-11-16;;139.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;MS;MATO GROSSO DO SUL;N.P.PRIMAVERA;RIO BRILHANTE;230.0;BASICA;LINHA DE TRANSMISSÃO;EKTT 12-A;LT  230 kV N.P.PRIMAVERA        / RIO BRILHANTE        C 2  SP/MS;2020-07-21;;137.0
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;N.P.PRIMAVERA;ROSANA;230.0;BASICA;LINHA DE TRANSMISSÃO;IE TIBAGI;LT  230 kV N.P.PRIMAVERA        / ROSANA               C 1  SP;2020-12-03;;18.2
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;N.P.PRIMAVERA;ROSANA;230.0;BASICA;LINHA DE TRANSMISSÃO;IE TIBAGI;LT  230 kV N.P.PRIMAVERA        / ROSANA               C 2  SP;2020-12-03;;18.2
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;NOV.PIRATININGA;PIRATININGA;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV NOV.PIRATININGA      / PIRATININGA          C 1  SP;2002-04-23;;0.01
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;NOV.PIRATININGA;PIRATININGA;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV NOV.PIRATININGA      / PIRATININGA          C 2  SP;2002-07-22;;0.01
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;PIRATININGA;INTERLAGOS;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV PIRATININGA          / INTERLAGOS           C 1  SP;1990-12-31;;1.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;PIRATININGA;INTERLAGOS;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV PIRATININGA          / INTERLAGOS           C 2  SP;1990-12-31;;1.5
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;S.JOSE CAMPOS;MOGI CRUZES;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV S.JOSE CAMPOS        / MOGI CRUZES          C 1  SP;1990-12-31;2012-08-23;54.3
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;S.JOSE CAMPOS;MOGI CRUZES;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV S.JOSE CAMPOS        / MOGI CRUZES          C 2  SP;1990-12-31;;49.9
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;S.JOSE CAMPOS;TAUBATE;230.0;BASICA;LINHA DE TRANSMISSÃO;CTEEP;LT  230 kV S.JOSE CAMPOS        / TAUBATE              C 1  SP;1990-12-31;;35.1
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;U.PIRATININGA;PIRATININGA;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;BSE;LT  230 kV U.PIRATININGA        / PIRATININGA          C 1  SP;1990-12-31;;0.01
SE;SUDESTE;SE;SUDESTE;SP;SAO PAULO;SP;SAO PAULO;U.PIRATININGA;PIRATININGA;230.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;BSE;LT  230 kV U.PIRATININGA        / PIRATININGA          C 2  SP;1990-12-31;;0.01
SE;SUDESTE;;;SP;SAO PAULO;;;QUADRADO MOGI;;230.0;BASICA;RAMAL DE LINHA;CTEEP;RL  230 kV QUADRADO MOGI        /   DMG1 C  1 SP;1990-12-31;2012-05-28;1.0
SE;SUDESTE;;;SP;SAO PAULO;;;QUADRADO MOGI;;230.0;BASICA;RAMAL DE LINHA;CTEEP;RL  230 kV QUADRADO MOGI        /   DMG2 C  1 SP;1990-12-31;2012-05-28;0.579
SE;SUDESTE;;;SP;SAO PAULO;;;SALTO GRANDE;;230.0;BASICA;RAMAL DE LINHA;CTEEP;RL  230 kV SALTO GRANDE         /   DSAG C  1 SP;1990-12-31;2017-02-25;10.19
SE;SUDESTE;N;NORTE;TO;TOCANTINS;TO;TOCANTINS;SE LAJEADO;PALMAS;230.0;BASICA;LINHA DE TRANSMISSÃO;MIRACEMA;LT  230 kV SE LAJEADO           / PALMAS               C 1  TO;2019-11-29;;60.0
SE;SUDESTE;N;NORTE;TO;TOCANTINS;TO;TOCANTINS;SE LAJEADO;PALMAS;230.0;BASICA;LINHA DE TRANSMISSÃO;MIRACEMA;LT  230 kV SE LAJEADO           / PALMAS               C 2  TO;2019-11-29;;60.0
SE;SUDESTE;SE;SUDESTE;DF;DISTRITO FEDERAL;DF;DISTRITO FEDERAL;BRAS. SUL;SAMAMBAIA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BRAS. SUL            / SAMAMBAIA            C 1  DF;1999-02-01;;12.5
SE;SUDESTE;SE;SUDESTE;DF;DISTRITO FEDERAL;DF;DISTRITO FEDERAL;BRAS. SUL;SAMAMBAIA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BRAS. SUL            / SAMAMBAIA            C 2  DF;1999-02-08;;15.0
SE;SUDESTE;SE;SUDESTE;DF;DISTRITO FEDERAL;DF;DISTRITO FEDERAL;BRAS. SUL;SAMAMBAIA;345.0;BASICA;LINHA DE TRANSMISSÃO;VSBTE;LT  345 kV BRAS. SUL            / SAMAMBAIA            C 3  DF;2016-05-06;;12.5
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;ES;ESPIRITO SANTO;RIO NOVO SUL;VIANA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV RIO NOVO SUL         / VIANA                C 1  ES;2019-09-12;;78.56
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;ES;ESPIRITO SANTO;RIO NOVO SUL;VITORIA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV RIO NOVO SUL         / VITORIA              C 1  ES;2019-08-25;;104.38
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;ES;ESPIRITO SANTO;UTE VIANA;VIANA;345.0;COMPLEMENTAR;LINHA DE TRANSMISSÃO;TEVISA;LT  345 kV UTE VIANA            / VIANA                C 1  ES;2010-01-06;;1.0
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;ES;ESPIRITO SANTO;VIANA;VIANA 2;345.0;BASICA;LINHA DE TRANSMISSÃO;MGE TRA;LT  345 kV VIANA                / VIANA 2              C 1  ES;2014-08-10;;8.0
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;ES;ESPIRITO SANTO;VIANA;VIANA 2;345.0;BASICA;LINHA DE TRANSMISSÃO;MGE TRA;LT  345 kV VIANA                / VIANA 2              C 2  ES;2014-08-10;;8.0
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;ES;ESPIRITO SANTO;VIANA;VITORIA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV VIANA                / VITORIA              C 1  ES;2005-12-19;;26.0
SE;SUDESTE;SE;SUDESTE;ES;ESPIRITO SANTO;MG;MINAS GERAIS;VITORIA;OURO PRETO 2;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV VITORIA              / OURO PRETO 2         C 1  ES/MG;2005-03-25;2013-04-16;383.0
SE;SUDESTE;SE;SUDESTE;GO;GOIAS;DF;DISTRITO FEDERAL;BANDEIRANTES;SAMAMBAIA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BANDEIRANTES         / SAMAMBAIA            C 1  GO/DF;1999-02-01;;157.0
SE;SUDESTE;SE;SUDESTE;GO;GOIAS;DF;DISTRITO FEDERAL;BANDEIRANTES;SAMAMBAIA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BANDEIRANTES         / SAMAMBAIA            C 2  GO/DF;1999-02-09;;155.0
SE;SUDESTE;SE;SUDESTE;GO;GOIAS;DF;DISTRITO FEDERAL;CORUMBA;BRAS. SUL;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV CORUMBA              / BRAS. SUL            C 1  GO/DF;1990-12-31;;254.0
SE;SUDESTE;SE;SUDESTE;GO;GOIAS;MG;MINAS GERAIS;CORUMBA;ITUMBIARA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV CORUMBA              / ITUMBIARA            C 1  GO/MG;1990-12-31;;79.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARBACENA 2;JUIZ DE FORA1;345.0;BASICA;LINHA DE TRANSMISSÃO;CEMIG GT;LT  345 kV BARBACENA 2          / JUIZ DE FORA1        C 1  MG;1983-03-01;2013-02-05;74.4
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARBACENA 2;LAFAIETE 1;345.0;BASICA;LINHA DE TRANSMISSÃO;CEMIG GT;LT  345 kV BARBACENA 2          / LAFAIETE 1           C 1  MG;1977-04-01;;62.48
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARBACENA 2;PIMENTA;345.0;BASICA;LINHA DE TRANSMISSÃO;CEMIG GT;LT  345 kV BARBACENA 2          / PIMENTA              C 1  MG;1976-04-01;;231.04
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARBACENA 2;SANT.DUMONT 2;345.0;BASICA;LINHA DE TRANSMISSÃO;CEMIG GT;LT  345 kV BARBACENA 2          / SANT.DUMONT 2        C 1  MG;2013-02-05;;44.9
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARREIRO 1;NEVES 1;345.0;BASICA;LINHA DE TRANSMISSÃO;CEMIG GT;LT  345 kV BARREIRO 1           / NEVES 1              C 1  MG;1962-01-01;;31.65
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARREIRO 1;PIMENTA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BARREIRO 1           / PIMENTA              C 1  MG;1995-10-01;;198.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARREIRO 1;TAQUARIL;345.0;BASICA;LINHA DE TRANSMISSÃO;CEMIG GT;LT  345 kV BARREIRO 1           / TAQUARIL             C 1  MG;1971-07-01;;17.6
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARRO BRANCO;OURO PRETO 2;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BARRO BRANCO         / OURO PRETO 2         C 1  MG;2013-10-14;;58.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;BARRO BRANCO;PADRE FIALHO;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV BARRO BRANCO         / PADRE FIALHO         C 1  MG;2013-10-14;;104.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;ESTREITO;FURNAS;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV ESTREITO             / FURNAS               C 1  MG;2009-10-08;;112.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;SP;SAO PAULO;ESTREITO;L.C.BARRETO;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV ESTREITO             / L.C.BARRETO          C 1  MG/SP;2009-12-06;;24.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;SP;SAO PAULO;ESTREITO;L.C.BARRETO;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV ESTREITO             / L.C.BARRETO          C 2  MG/SP;2009-10-08;;24.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;ESTREITO;M. MORAES;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV ESTREITO             / M. MORAES            C 1  MG;2009-12-08;;15.5
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;FURNAS;ITUTINGA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV FURNAS               / ITUTINGA             C 1  MG;1968-03-10;;198.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;FURNAS;ITUTINGA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV FURNAS               / ITUTINGA             C 2  MG;1969-12-15;;199.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;SP;SAO PAULO;FURNAS;L.C.BARRETO;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV FURNAS               / L.C.BARRETO          C 1  MG/SP;1990-12-31;2009-10-08;132.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;FURNAS;M. MORAES;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV FURNAS               / M. MORAES            C 1  MG;1968-05-15;;104.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;FURNAS;PIMENTA;345.0;BASICA;LINHA DE TRANSMISSÃO;FURNAS;LT  345 kV FURNAS               / PIMENTA              C 1  MG;1990-12-31;;66.0
SE;SUDESTE;SE;SUDESTE;MG;MINAS GERAIS;MG;MINAS GERAIS;FURNAS;PIMENTA;345.0;BASICA;LINHA DE TRANSMISSÃO;CENTROESTE DE MINAS;LT  345 kV FURNAS               / PIMENTA              C 2  MG;2010-03-25;;61.03
